"","time","a_temp","a_rh","dew_point","serial_no","logger"
"35928",2019-08-02 05:31:50,17.5,65,10.9,"010150498","L3"
"35929",2019-08-02 05:46:50,18.5,63.5,11.4,"010150498","L3"
"35930",2019-08-02 06:01:50,19,62,11.6,"010150498","L3"
"35931",2019-08-02 06:16:50,19.5,61.5,11.9,"010150498","L3"
"35932",2019-08-02 06:31:50,20,61,12.3,"010150498","L3"
"35933",2019-08-02 06:46:50,20.5,61,12.7,"010150498","L3"
"35934",2019-08-02 07:01:50,21,59.5,12.8,"010150498","L3"
"35935",2019-08-02 07:16:50,21,59,12.7,"010150498","L3"
"35936",2019-08-02 07:31:50,21.5,57.5,12.8,"010150498","L3"
"35937",2019-08-02 07:46:50,22.5,56,13.3,"010150498","L3"
"35938",2019-08-02 08:01:50,23,55.5,13.6,"010150498","L3"
"35939",2019-08-02 08:16:50,24,55.5,14.5,"010150498","L3"
"35940",2019-08-02 08:31:50,24,55.5,14.5,"010150498","L3"
"35941",2019-08-02 08:46:50,24,54.5,14.3,"010150498","L3"
"35942",2019-08-02 09:01:50,24.5,53.5,14.4,"010150498","L3"
"35943",2019-08-02 09:16:50,24.5,55,14.9,"010150498","L3"
"35944",2019-08-02 09:31:50,23.5,53.5,13.5,"010150498","L3"
"35945",2019-08-02 09:46:50,23.5,53,13.4,"010150498","L3"
"35946",2019-08-02 10:01:50,23,55,13.5,"010150498","L3"
"35947",2019-08-02 10:16:50,23,54.5,13.3,"010150498","L3"
"35948",2019-08-02 10:31:50,24,55,14.4,"010150498","L3"
"35949",2019-08-02 10:46:50,27,51,16,"010150498","L3"
"35950",2019-08-02 11:01:50,27.5,47.5,15.3,"010150498","L3"
"35951",2019-08-02 11:16:50,27,49,15.4,"010150498","L3"
"35952",2019-08-02 11:31:50,29.5,46.5,16.8,"010150498","L3"
"35953",2019-08-02 11:46:50,33.5,38.5,17.4,"010150498","L3"
"35954",2019-08-02 12:01:50,31,40.5,16,"010150498","L3"
"35955",2019-08-02 12:16:50,30,42,15.7,"010150498","L3"
"35956",2019-08-02 12:31:50,30,44,16.4,"010150498","L3"
"35957",2019-08-02 12:46:50,31,44.5,17.5,"010150498","L3"
"35958",2019-08-02 13:01:50,31.5,44.5,17.9,"010150498","L3"
"35959",2019-08-02 13:16:50,36,39.5,20.1,"010150498","L3"
"35960",2019-08-02 13:31:50,37,34,18.5,"010150498","L3"
"35961",2019-08-02 13:46:50,35,35,17.2,"010150498","L3"
"35962",2019-08-02 14:01:50,34,36,16.8,"010150498","L3"
"35963",2019-08-02 14:16:50,31.5,40,16.3,"010150498","L3"
"35964",2019-08-02 14:31:50,30.5,41.5,15.9,"010150498","L3"
"35965",2019-08-02 14:46:50,30,42,15.7,"010150498","L3"
"35966",2019-08-02 15:01:50,31,42.5,16.8,"010150498","L3"
"35967",2019-08-02 15:16:50,31,42,16.6,"010150498","L3"
"35968",2019-08-02 15:31:50,31.5,40,16.3,"010150498","L3"
"35969",2019-08-02 15:46:50,31.5,41,16.6,"010150498","L3"
"35970",2019-08-02 16:01:50,31,41.5,16.4,"010150498","L3"
"35971",2019-08-02 16:16:50,29.5,42,15.2,"010150498","L3"
"35972",2019-08-02 16:31:50,28,45,15,"010150498","L3"
"35973",2019-08-02 16:46:50,26.5,47.5,14.4,"010150498","L3"
"35974",2019-08-02 17:01:50,26,50,14.8,"010150498","L3"
"35975",2019-08-02 17:16:50,25.5,52,14.9,"010150498","L3"
"35976",2019-08-02 17:31:50,26,50,14.8,"010150498","L3"
"35977",2019-08-02 17:46:50,27,48,15.1,"010150498","L3"
"35978",2019-08-02 18:01:50,29.5,44.5,16.1,"010150498","L3"
"35979",2019-08-02 18:16:50,30,43,16.1,"010150498","L3"
"35980",2019-08-02 18:31:50,30,42,15.7,"010150498","L3"
"35981",2019-08-02 18:46:50,27.5,45.5,14.7,"010150498","L3"
"35982",2019-08-02 19:01:50,26,48.5,14.3,"010150498","L3"
"35983",2019-08-02 19:16:50,25,52.5,14.6,"010150498","L3"
"35984",2019-08-02 19:31:50,24,54.5,14.3,"010150498","L3"
"35985",2019-08-02 19:46:50,23.5,55.5,14.1,"010150498","L3"
"35986",2019-08-02 20:01:50,23,57,14,"010150498","L3"
"35987",2019-08-02 20:16:50,22.5,56,13.3,"010150498","L3"
"35988",2019-08-02 20:31:50,22.5,56,13.3,"010150498","L3"
"35989",2019-08-02 20:46:50,22,57,13.1,"010150498","L3"
"35990",2019-08-02 21:01:50,21.5,58.5,13,"010150498","L3"
"35991",2019-08-02 21:16:50,21.5,59,13.2,"010150498","L3"
"35992",2019-08-02 21:31:50,21,60,12.9,"010150498","L3"
"35993",2019-08-02 21:46:50,21,59.5,12.8,"010150498","L3"
"35994",2019-08-02 22:01:50,21,60,12.9,"010150498","L3"
"35995",2019-08-02 22:16:50,20.5,59.5,12.3,"010150498","L3"
"35996",2019-08-02 22:31:50,20.5,58,12,"010150498","L3"
"35997",2019-08-02 22:46:50,20.5,58,12,"010150498","L3"
"35998",2019-08-02 23:01:50,20,56.5,11.1,"010150498","L3"
"35999",2019-08-02 23:16:50,20,56.5,11.1,"010150498","L3"
"36000",2019-08-02 23:31:50,19.5,58,11,"010150498","L3"
"36001",2019-08-02 23:46:50,19,58.5,10.7,"010150498","L3"
"36002",2019-08-03 00:01:50,19,59.5,10.9,"010150498","L3"
"36003",2019-08-03 00:16:50,18.5,60,10.6,"010150498","L3"
"36004",2019-08-03 00:31:50,18.5,60.5,10.7,"010150498","L3"
"36005",2019-08-03 00:46:50,18,61,10.4,"010150498","L3"
"36006",2019-08-03 01:01:50,18,61,10.4,"010150498","L3"
"36007",2019-08-03 01:16:50,17.5,61.5,10,"010150498","L3"
"36008",2019-08-03 01:31:50,18,62,10.6,"010150498","L3"
"36009",2019-08-03 01:46:50,18,62,10.6,"010150498","L3"
"36010",2019-08-03 02:01:50,18.5,61.5,11,"010150498","L3"
"36011",2019-08-03 02:16:50,19,61,11.3,"010150498","L3"
"36012",2019-08-03 02:31:50,19.5,60.5,11.7,"010150498","L3"
"36013",2019-08-03 02:46:50,19.5,60.5,11.7,"010150498","L3"
"36014",2019-08-03 03:01:50,19.5,60.5,11.7,"010150498","L3"
"36015",2019-08-03 03:16:50,19.5,60.5,11.7,"010150498","L3"
"36016",2019-08-03 03:31:50,19.5,60.5,11.7,"010150498","L3"
"36017",2019-08-03 03:46:50,19,61,11.3,"010150498","L3"
"36018",2019-08-03 04:01:50,18.5,61.5,11,"010150498","L3"
"36019",2019-08-03 04:16:50,18.5,62,11.1,"010150498","L3"
"36020",2019-08-03 04:31:50,18.5,62.5,11.2,"010150498","L3"
"36021",2019-08-03 04:46:50,18.5,62.5,11.2,"010150498","L3"
"36022",2019-08-03 05:01:50,18,62.5,10.7,"010150498","L3"
"36023",2019-08-03 05:16:50,18,63,10.9,"010150498","L3"
"36024",2019-08-03 05:31:50,17.5,63.5,10.5,"010150498","L3"
"36025",2019-08-03 05:46:50,18,63.5,11,"010150498","L3"
"36026",2019-08-03 06:01:50,18,63.5,11,"010150498","L3"
"36027",2019-08-03 06:16:50,18.5,63.5,11.4,"010150498","L3"
"36028",2019-08-03 06:31:50,19,62.5,11.7,"010150498","L3"
"36029",2019-08-03 06:46:50,19,62.5,11.7,"010150498","L3"
"36030",2019-08-03 07:01:50,19,62.5,11.7,"010150498","L3"
"36031",2019-08-03 07:16:50,19,63,11.8,"010150498","L3"
"36032",2019-08-03 07:31:50,20,61.5,12.4,"010150498","L3"
"36033",2019-08-03 07:46:50,21,60.5,13.1,"010150498","L3"
"36034",2019-08-03 08:01:50,21.5,59,13.2,"010150498","L3"
"36035",2019-08-03 08:16:50,22.5,57.5,13.7,"010150498","L3"
"36036",2019-08-03 08:31:50,23.5,55,13.9,"010150498","L3"
"36037",2019-08-03 08:46:50,23,56.5,13.9,"010150498","L3"
"36038",2019-08-03 09:01:50,22.5,56,13.3,"010150498","L3"
"36039",2019-08-03 09:16:50,24,55,14.4,"010150498","L3"
"36040",2019-08-03 09:31:50,23,55,13.5,"010150498","L3"
"36041",2019-08-03 09:46:50,22,56.5,13,"010150498","L3"
"36042",2019-08-03 10:01:50,23,56.5,13.9,"010150498","L3"
"36043",2019-08-03 10:16:50,23.5,54,13.7,"010150498","L3"
"36044",2019-08-03 10:31:50,23.5,55,13.9,"010150498","L3"
"36045",2019-08-03 10:46:50,23.5,55,13.9,"010150498","L3"
"36046",2019-08-03 11:01:50,25,53,14.8,"010150498","L3"
"36047",2019-08-03 11:16:50,27.5,45.5,14.7,"010150498","L3"
"36048",2019-08-03 11:31:50,25.5,45,12.7,"010150498","L3"
"36049",2019-08-03 11:46:50,24,50.5,13.1,"010150498","L3"
"36050",2019-08-03 12:01:50,29.5,46,16.7,"010150498","L3"
"36051",2019-08-03 12:16:50,32.5,40.5,17.3,"010150498","L3"
"36052",2019-08-03 12:31:50,34.5,38.5,18.3,"010150498","L3"
"36053",2019-08-03 12:46:50,35.5,35.5,17.9,"010150498","L3"
"36054",2019-08-03 13:01:50,35.5,34.5,17.5,"010150498","L3"
"36055",2019-08-03 13:16:50,35.5,35.5,17.9,"010150498","L3"
"36056",2019-08-03 13:31:50,28.5,41,14,"010150498","L3"
"36057",2019-08-03 13:46:50,34.5,38,18.1,"010150498","L3"
"36058",2019-08-03 14:01:50,31,36.5,14.4,"010150498","L3"
"36059",2019-08-03 14:16:50,30.5,38.5,14.8,"010150498","L3"
"36060",2019-08-03 14:31:50,26.5,43,12.9,"010150498","L3"
"36061",2019-08-03 14:46:50,23.5,50,12.5,"010150498","L3"
"36062",2019-08-03 15:01:50,21.5,55.5,12.2,"010150498","L3"
"36063",2019-08-03 15:16:50,20.5,59,12.2,"010150498","L3"
"36064",2019-08-03 15:31:50,20,61,12.3,"010150498","L3"
"36065",2019-08-03 15:46:50,20,62,12.5,"010150498","L3"
"36066",2019-08-03 16:01:50,21,61.5,13.3,"010150498","L3"
"36067",2019-08-03 16:16:50,23,59,14.6,"010150498","L3"
"36068",2019-08-03 16:31:50,24,57.5,15.1,"010150498","L3"
"36069",2019-08-03 16:46:50,27,52,16.3,"010150498","L3"
"36070",2019-08-03 17:01:50,28,45.5,15.1,"010150498","L3"
"36071",2019-08-03 17:16:50,25.5,46,13,"010150498","L3"
"36072",2019-08-03 17:31:50,21,56,11.9,"010150498","L3"
"36073",2019-08-03 17:46:50,18.5,64.5,11.7,"010150498","L3"
"36074",2019-08-03 18:01:50,18,65,11.3,"010150498","L3"
"36075",2019-08-03 18:16:50,20,63.5,12.9,"010150498","L3"
"36076",2019-08-03 18:31:50,21,61,13.2,"010150498","L3"
"36077",2019-08-03 18:46:50,19.5,62.5,12.2,"010150498","L3"
"36078",2019-08-03 19:01:50,18.5,63,11.3,"010150498","L3"
"36079",2019-08-03 19:16:50,18,63.5,11,"010150498","L3"
"36080",2019-08-03 19:31:50,18,63,10.9,"010150498","L3"
"36081",2019-08-03 19:46:50,17.5,63.5,10.5,"010150498","L3"
"36082",2019-08-03 20:01:50,17,64,10.1,"010150498","L3"
"36083",2019-08-03 20:16:50,16.5,65.5,10,"010150498","L3"
"36084",2019-08-03 20:31:50,16.5,65.5,10,"010150498","L3"
"36085",2019-08-03 20:46:50,16.5,66,10.1,"010150498","L3"
"36086",2019-08-03 21:01:50,16.5,66.5,10.2,"010150498","L3"
"36087",2019-08-03 21:16:50,16.5,67,10.4,"010150498","L3"
"36088",2019-08-03 21:31:50,16.5,67,10.4,"010150498","L3"
"36089",2019-08-03 21:46:50,16.5,67,10.4,"010150498","L3"
"36090",2019-08-03 22:01:50,16,67.5,10,"010150498","L3"
"36091",2019-08-03 22:16:50,16,68,10.1,"010150498","L3"
"36092",2019-08-03 22:31:50,16.5,67.5,10.5,"010150498","L3"
"36093",2019-08-03 22:46:50,16.5,67,10.4,"010150498","L3"
"36094",2019-08-03 23:01:50,16.5,66.5,10.2,"010150498","L3"
"36095",2019-08-03 23:16:50,16.5,66.5,10.2,"010150498","L3"
"36096",2019-08-03 23:31:50,16.5,66.5,10.2,"010150498","L3"
"36097",2019-08-03 23:46:50,16.5,67,10.4,"010150498","L3"
"36098",2019-08-04 00:01:50,16.5,67,10.4,"010150498","L3"
"36099",2019-08-04 00:16:50,16.5,67,10.4,"010150498","L3"
"36100",2019-08-04 00:31:50,16.5,67,10.4,"010150498","L3"
"36101",2019-08-04 00:46:50,16.5,67,10.4,"010150498","L3"
"36102",2019-08-04 01:01:50,16,67,9.9,"010150498","L3"
"36103",2019-08-04 01:16:50,16,67.5,10,"010150498","L3"
"36104",2019-08-04 01:31:50,16,67,9.9,"010150498","L3"
"36105",2019-08-04 01:46:50,16,67,9.9,"010150498","L3"
"36106",2019-08-04 02:01:50,16,67.5,10,"010150498","L3"
"36107",2019-08-04 02:16:50,15.5,68,9.6,"010150498","L3"
"36108",2019-08-04 02:31:50,15.5,68,9.6,"010150498","L3"
"36109",2019-08-04 02:46:50,15,69.5,9.5,"010150498","L3"
"36110",2019-08-04 03:01:50,15,69.5,9.5,"010150498","L3"
"36111",2019-08-04 03:16:50,15,70,9.6,"010150498","L3"
"36112",2019-08-04 03:31:50,15,70,9.6,"010150498","L3"
"36113",2019-08-04 03:46:50,15,69.5,9.5,"010150498","L3"
"36114",2019-08-04 04:01:50,14.5,70,9.1,"010150498","L3"
"36115",2019-08-04 04:16:50,14,71.5,8.9,"010150498","L3"
"36116",2019-08-04 04:31:50,14.5,71.5,9.4,"010150498","L3"
"36117",2019-08-04 04:46:50,14.5,71,9.3,"010150498","L3"
"36118",2019-08-04 05:01:50,14.5,71.5,9.4,"010150498","L3"
"36119",2019-08-04 05:16:50,14.5,71,9.3,"010150498","L3"
"36120",2019-08-04 05:31:50,14,72,9,"010150498","L3"
"36121",2019-08-04 05:46:50,14,72.5,9.1,"010150498","L3"
"36122",2019-08-04 06:01:50,14,73,9.2,"010150498","L3"
"36123",2019-08-04 06:16:50,15,72.5,10.1,"010150498","L3"
"36124",2019-08-04 06:31:50,15.5,71,10.3,"010150498","L3"
"36125",2019-08-04 06:46:50,15.5,70.5,10.2,"010150498","L3"
"36126",2019-08-04 07:01:50,16,69.5,10.4,"010150498","L3"
"36127",2019-08-04 07:16:50,16.5,68.5,10.7,"010150498","L3"
"36128",2019-08-04 07:31:50,17,67.5,10.9,"010150498","L3"
"36129",2019-08-04 07:46:50,17,67,10.8,"010150498","L3"
"36130",2019-08-04 08:01:50,17.5,66.5,11.2,"010150498","L3"
"36131",2019-08-04 08:16:50,18,65.5,11.4,"010150498","L3"
"36132",2019-08-04 08:31:50,18.5,64.5,11.7,"010150498","L3"
"36133",2019-08-04 08:46:50,18.5,63.5,11.4,"010150498","L3"
"36134",2019-08-04 09:01:50,19,63,11.8,"010150498","L3"
"36135",2019-08-04 09:16:50,19.5,62,12,"010150498","L3"
"36136",2019-08-04 09:31:50,20.5,61,12.7,"010150498","L3"
"36137",2019-08-04 09:46:50,28,48,16,"010150498","L3"
"36138",2019-08-04 10:01:50,32.5,40.5,17.3,"010150498","L3"
"36139",2019-08-04 10:16:50,35,38,18.6,"010150498","L3"
"36140",2019-08-04 10:31:50,36.5,34.5,18.3,"010150498","L3"
"36141",2019-08-04 10:46:50,37,32,17.6,"010150498","L3"
"36142",2019-08-04 11:01:50,38,31,17.9,"010150498","L3"
"36143",2019-08-04 11:16:50,36.5,31,16.6,"010150498","L3"
"36144",2019-08-04 11:31:50,35,31.5,15.6,"010150498","L3"
"36145",2019-08-04 11:46:50,35.5,33,16.8,"010150498","L3"
"36146",2019-08-04 12:01:50,35,29,14.3,"010150498","L3"
"36147",2019-08-04 12:16:50,37,28,15.5,"010150498","L3"
"36148",2019-08-04 12:31:50,37,26.5,14.6,"010150498","L3"
"36149",2019-08-04 12:46:50,38.5,26,15.6,"010150498","L3"
"36150",2019-08-04 13:01:50,38,27.5,16,"010150498","L3"
"36151",2019-08-04 13:16:50,39,25.5,15.7,"010150498","L3"
"36152",2019-08-04 13:31:50,39.5,25,15.8,"010150498","L3"
"36153",2019-08-04 13:46:50,40.5,23.5,15.7,"010150498","L3"
"36154",2019-08-04 14:01:50,40.5,21.5,14.3,"010150498","L3"
"36155",2019-08-04 14:16:50,41.5,21,14.7,"010150498","L3"
"36156",2019-08-04 14:31:50,41.5,22,15.5,"010150498","L3"
"36157",2019-08-04 14:46:50,42,22,15.9,"010150498","L3"
"36158",2019-08-04 15:01:50,42.5,20,14.8,"010150498","L3"
"36159",2019-08-04 15:16:50,43.5,19.5,15.2,"010150498","L3"
"36160",2019-08-04 15:31:50,44,20,16,"010150498","L3"
"36161",2019-08-04 15:46:50,44.5,20,16.4,"010150498","L3"
"36162",2019-08-04 16:01:50,43.5,17,13.1,"010150498","L3"
"36163",2019-08-04 16:16:50,43,18,13.6,"010150498","L3"
"36164",2019-08-04 16:31:50,42.5,18,13.2,"010150498","L3"
"36165",2019-08-04 16:46:50,41,19,12.8,"010150498","L3"
"36166",2019-08-04 17:01:50,37.5,20,10.7,"010150498","L3"
"36167",2019-08-04 17:16:50,32.5,25,9.9,"010150498","L3"
"36168",2019-08-04 17:31:50,29,30.5,9.9,"010150498","L3"
"36169",2019-08-04 17:46:50,27.5,34,10.2,"010150498","L3"
"36170",2019-08-04 18:01:50,28,34,10.7,"010150498","L3"
"36171",2019-08-04 18:16:50,31,33.5,13.1,"010150498","L3"
"36172",2019-08-04 18:31:50,29.5,31.5,10.8,"010150498","L3"
"36173",2019-08-04 18:46:50,27,35,10.2,"010150498","L3"
"36174",2019-08-04 19:01:50,26,36.5,10,"010150498","L3"
"36175",2019-08-04 19:16:50,25,38.5,9.9,"010150498","L3"
"36176",2019-08-04 19:31:50,24,43,10.7,"010150498","L3"
"36177",2019-08-04 19:46:50,23.5,41,9.5,"010150498","L3"
"36178",2019-08-04 20:01:50,23,41,9,"010150498","L3"
"36179",2019-08-04 20:16:50,22,44,9.2,"010150498","L3"
"36180",2019-08-04 20:31:50,21.5,45.5,9.2,"010150498","L3"
"36181",2019-08-04 20:46:50,21,47,9.3,"010150498","L3"
"36182",2019-08-04 21:01:50,20.5,47,8.8,"010150498","L3"
"36183",2019-08-04 21:16:50,20.5,47.5,9,"010150498","L3"
"36184",2019-08-04 21:31:50,20,49.5,9.1,"010150498","L3"
"36185",2019-08-04 21:46:50,19.5,50.5,9,"010150498","L3"
"36186",2019-08-04 22:01:50,19,51.5,8.8,"010150498","L3"
"36187",2019-08-04 22:16:50,19,52.5,9.1,"010150498","L3"
"36188",2019-08-04 22:31:50,19.5,53.5,9.8,"010150498","L3"
"36189",2019-08-04 22:46:50,18.5,56.5,9.7,"010150498","L3"
"36190",2019-08-04 23:01:50,18.5,58,10.1,"010150498","L3"
"36191",2019-08-04 23:16:50,18.5,59,10.3,"010150498","L3"
"36192",2019-08-04 23:31:50,18,59.5,10,"010150498","L3"
"36193",2019-08-04 23:46:50,17.5,60,9.7,"010150498","L3"
"36194",2019-08-05 00:01:50,17.5,60,9.7,"010150498","L3"
"36195",2019-08-05 00:16:50,18,60.5,10.3,"010150498","L3"
"36196",2019-08-05 00:31:50,17,60.5,9.3,"010150498","L3"
"36197",2019-08-05 00:46:50,17,61.5,9.6,"010150498","L3"
"36198",2019-08-05 01:01:50,17,61.5,9.6,"010150498","L3"
"36199",2019-08-05 01:16:50,16.5,62.5,9.3,"010150498","L3"
"36200",2019-08-05 01:31:50,16,63.5,9.1,"010150498","L3"
"36201",2019-08-05 01:46:50,15.5,64.5,8.8,"010150498","L3"
"36202",2019-08-05 02:01:50,15.5,65.5,9.1,"010150498","L3"
"36203",2019-08-05 02:16:50,15.5,66,9.2,"010150498","L3"
"36204",2019-08-05 02:31:50,15.5,66.5,9.3,"010150498","L3"
"36205",2019-08-05 02:46:50,15.5,66.5,9.3,"010150498","L3"
"36206",2019-08-05 03:01:50,15,66.5,8.8,"010150498","L3"
"36207",2019-08-05 03:16:50,15,67,8.9,"010150498","L3"
"36208",2019-08-05 03:31:50,14.5,67.5,8.6,"010150498","L3"
"36209",2019-08-05 03:46:50,14.5,68.5,8.8,"010150498","L3"
"36210",2019-08-05 04:01:50,14.5,69,8.9,"010150498","L3"
"36211",2019-08-05 04:16:50,14,69.5,8.5,"010150498","L3"
"36212",2019-08-05 04:31:50,14,70.5,8.7,"010150498","L3"
"36213",2019-08-05 04:46:50,14.5,70.5,9.2,"010150498","L3"
"36214",2019-08-05 05:01:50,14,71,8.8,"010150498","L3"
"36215",2019-08-05 05:16:50,14,71.5,8.9,"010150498","L3"
"36216",2019-08-05 05:31:50,14.5,71,9.3,"010150498","L3"
"36217",2019-08-05 05:46:50,14.5,71,9.3,"010150498","L3"
"36218",2019-08-05 06:01:50,15,69.5,9.5,"010150498","L3"
"36219",2019-08-05 06:16:50,15,68.5,9.3,"010150498","L3"
"36220",2019-08-05 06:31:50,15,69.5,9.5,"010150498","L3"
"36221",2019-08-05 06:46:50,15,70,9.6,"010150498","L3"
"36222",2019-08-05 07:01:50,15.5,70,10.1,"010150498","L3"
"36223",2019-08-05 07:16:50,16,70,10.5,"010150498","L3"
"36224",2019-08-05 07:31:50,16.5,69.5,10.9,"010150498","L3"
"36225",2019-08-05 07:46:50,16.5,68.5,10.7,"010150498","L3"
"36226",2019-08-05 08:01:50,17.5,68.5,11.6,"010150498","L3"
"36227",2019-08-05 08:16:50,18,67.5,11.9,"010150498","L3"
"36228",2019-08-05 08:31:50,18.5,66,12,"010150498","L3"
"36229",2019-08-05 08:46:50,19,65.5,12.4,"010150498","L3"
"36230",2019-08-05 09:01:50,20,64.5,13.1,"010150498","L3"
"36231",2019-08-05 09:16:50,21.5,62,13.9,"010150498","L3"
"36232",2019-08-05 09:31:50,23.5,60,15.3,"010150498","L3"
"36233",2019-08-05 09:46:50,31.5,50,19.8,"010150498","L3"
"36234",2019-08-05 10:01:50,36.5,37,19.4,"010150498","L3"
"36235",2019-08-05 10:16:50,35.5,38,19,"010150498","L3"
"36236",2019-08-05 10:31:50,38,33.5,19.2,"010150498","L3"
"36237",2019-08-05 10:46:50,39.5,30.5,18.9,"010150498","L3"
"36238",2019-08-05 11:01:50,41,29.5,19.7,"010150498","L3"
"36239",2019-08-05 11:16:50,39.5,29,18.1,"010150498","L3"
"36240",2019-08-05 11:31:50,39.5,28.5,17.9,"010150498","L3"
"36241",2019-08-05 11:46:50,38.5,29,17.3,"010150498","L3"
"36242",2019-08-05 12:01:50,39.5,28,17.6,"010150498","L3"
"36243",2019-08-05 12:16:50,38.5,27,16.2,"010150498","L3"
"36244",2019-08-05 12:31:50,38,27.5,16,"010150498","L3"
"36245",2019-08-05 12:46:50,36.5,29,15.6,"010150498","L3"
"36246",2019-08-05 13:01:50,39.5,25,15.8,"010150498","L3"
"36247",2019-08-05 13:16:50,42.5,23.5,17.3,"010150498","L3"
"36248",2019-08-05 13:31:50,41,25,17.1,"010150498","L3"
"36249",2019-08-05 13:46:50,43.5,19.5,15.2,"010150498","L3"
"36250",2019-08-05 14:01:50,42,20.5,14.8,"010150498","L3"
"36251",2019-08-05 14:16:50,38,26.5,15.5,"010150498","L3"
"36252",2019-08-05 14:31:50,43.5,22.5,17.5,"010150498","L3"
"36253",2019-08-05 14:46:50,44.5,18.5,15.2,"010150498","L3"
"36254",2019-08-05 15:01:50,42,18.5,13.2,"010150498","L3"
"36255",2019-08-05 15:16:50,45,18.5,15.6,"010150498","L3"
"36256",2019-08-05 15:31:50,46,15,13.2,"010150498","L3"
"36257",2019-08-05 15:46:50,46.5,14,12.5,"010150498","L3"
"36258",2019-08-05 16:01:50,46.5,15,13.5,"010150498","L3"
"36259",2019-08-05 16:16:50,41.5,17.5,11.9,"010150498","L3"
"36260",2019-08-05 16:31:50,36.5,21,10.6,"010150498","L3"
"36261",2019-08-05 16:46:50,35,24.5,11.7,"010150498","L3"
"36262",2019-08-05 17:01:50,33.5,24,10.2,"010150498","L3"
"36263",2019-08-05 17:16:50,34,26,11.8,"010150498","L3"
"36264",2019-08-05 17:31:50,32.5,24.5,9.6,"010150498","L3"
"36265",2019-08-05 17:46:50,31.5,28.5,11.1,"010150498","L3"
"36266",2019-08-05 18:01:50,30,30,10.5,"010150498","L3"
"36267",2019-08-05 18:16:50,29,27,8.1,"010150498","L3"
"36268",2019-08-05 18:31:50,28.5,29.5,9,"010150498","L3"
"36269",2019-08-05 18:46:50,27.5,32.5,9.6,"010150498","L3"
"36270",2019-08-05 19:01:50,26.5,34.5,9.6,"010150498","L3"
"36271",2019-08-05 19:16:50,26.5,33.5,9.2,"010150498","L3"
"36272",2019-08-05 19:31:50,26,35,9.4,"010150498","L3"
"36273",2019-08-05 19:46:50,25.5,41,11.3,"010150498","L3"
"36274",2019-08-05 20:01:50,23,47,11.1,"010150498","L3"
"36275",2019-08-05 20:16:50,23,47.5,11.2,"010150498","L3"
"36276",2019-08-05 20:31:50,23,48.5,11.6,"010150498","L3"
"36277",2019-08-05 20:46:50,22.5,48.5,11.1,"010150498","L3"
"36278",2019-08-05 21:01:50,22.5,48,10.9,"010150498","L3"
"36279",2019-08-05 21:16:50,22,48,10.5,"010150498","L3"
"36280",2019-08-05 21:31:50,21.5,50,10.6,"010150498","L3"
"36281",2019-08-05 21:46:50,21.5,51,10.9,"010150498","L3"
"36282",2019-08-05 22:01:50,21,54,11.3,"010150498","L3"
"36283",2019-08-05 22:16:50,21,55,11.6,"010150498","L3"
"36284",2019-08-05 22:31:50,20,56,11,"010150498","L3"
"36285",2019-08-05 22:46:50,20,56,11,"010150498","L3"
"36286",2019-08-05 23:01:50,19.5,57.5,10.9,"010150498","L3"
"36287",2019-08-05 23:16:50,19,57.5,10.4,"010150498","L3"
"36288",2019-08-05 23:31:50,18.5,59,10.3,"010150498","L3"
"36289",2019-08-05 23:46:50,18.5,59.5,10.5,"010150498","L3"
"36290",2019-08-06 00:01:50,18,60,10.1,"010150498","L3"
"36291",2019-08-06 00:16:50,18,60.5,10.3,"010150498","L3"
"36292",2019-08-06 00:31:50,17.5,61,9.9,"010150498","L3"
"36293",2019-08-06 00:46:50,18,61,10.4,"010150498","L3"
"36294",2019-08-06 01:01:50,18.5,60.5,10.7,"010150498","L3"
"36295",2019-08-06 01:16:50,19,59,10.8,"010150498","L3"
"36296",2019-08-06 01:31:50,19.5,58,11,"010150498","L3"
"36297",2019-08-06 01:46:50,20,57.5,11.4,"010150498","L3"
"36298",2019-08-06 02:01:50,20,59,11.7,"010150498","L3"
"36299",2019-08-06 02:16:50,19.5,58.5,11.2,"010150498","L3"
"36300",2019-08-06 02:31:50,19.5,58.5,11.2,"010150498","L3"
"36301",2019-08-06 02:46:50,19,58.5,10.7,"010150498","L3"
"36302",2019-08-06 03:01:50,18.5,60,10.6,"010150498","L3"
"36303",2019-08-06 03:16:50,18,60.5,10.3,"010150498","L3"
"36304",2019-08-06 03:31:50,18,60.5,10.3,"010150498","L3"
"36305",2019-08-06 03:46:50,18,60.5,10.3,"010150498","L3"
"36306",2019-08-06 04:01:50,18,61,10.4,"010150498","L3"
"36307",2019-08-06 04:16:50,18,62,10.6,"010150498","L3"
"36308",2019-08-06 04:31:50,18,62.5,10.7,"010150498","L3"
"36309",2019-08-06 04:46:50,18.5,62.5,11.2,"010150498","L3"
"36310",2019-08-06 05:01:50,18.5,61.5,11,"010150498","L3"
"36311",2019-08-06 05:16:50,18,62.5,10.7,"010150498","L3"
"36312",2019-08-06 05:31:50,18,63,10.9,"010150498","L3"
"36313",2019-08-06 05:46:50,18.5,62.5,11.2,"010150498","L3"
"36314",2019-08-06 06:01:50,19,61.5,11.4,"010150498","L3"
"36315",2019-08-06 06:16:50,19.5,62,12,"010150498","L3"
"36316",2019-08-06 06:31:50,18.5,66.5,12.1,"010150498","L3"
"36317",2019-08-06 06:46:50,18.5,69,12.7,"010150498","L3"
